pin14,tri,pdir,pstreet,pcity,tcity,condo,av1,value,taxes,homeowner,white,black,hispanic,asian,medhinc,poverty,college,squarefoot,beds,walkscore,walkfac,elem_score,high_school_score,avg_school_score,appeal
2.5101E+13,Chicago,S,INDIANA,CHICAGO,CHICAGO,Non-condo,11347,182000,1137.72,0,0.016503122,0.95539695,0.009812667,0.009366637,49375,0.069069073,0.18060918,959,3,63,Somewhat Walkable,2,6,4,NA
1.32911E+13,Chicago,W,NELSON,CHICAGO,CHICAGO,Non-condo,27319,215000,3881.4299,1,0.5701198,0.020671835,0.6257928,0.36011276,51147,0.13110657,0.08566235,1104,3,74,Very Walkable,6,1,4,NA
2.02941E+13,Chicago,S,CARPENTER,CHICAGO,CHICAGO,Non-condo,9656,81900,997.44,0,0.003565062,0.97940189,0.010695187,0.007328184,23217,0.52410024,0.041366741,1173,3,80,Very Walkable,1,2,2,NA
1.43012E+13,Chicago,W,WOLFRAM,CHICAGO,CHICAGO,Non-condo,40200,440000,5709.3901,0,0.67431355,0.05109489,0.40111226,0.22349671,81302,0.10137761,0.44224656,1470,2,80,Very Walkable,6,8,7,NA
2.52222E+13,Chicago,S,SAINT LAWRENCE,CHICAGO,SCHILLER PK,Non-condo,10559,180000,1728.22,0,0.4459784,0.39075631,0.29831934,0.13145258,43772,0.21017964,0.25808382,2064,4,62,Somewhat Walkable,2,4,3,NA
1.60522E+13,Chicago,N,MAYFIELD,CHICAGO,CHICAGO,Non-condo,14256,184000,2329.4199,0,0.029398462,0.90434194,0.076209858,0.05133424,46927,0.26534528,0.069479965,1073,2,75,Very Walkable,3,3,3,NA
1.90243E+13,Chicago,S,SPAULDING,CHICAGO,CHICAGO,Non-condo,24557,128000,4025.1599,0,0.42794576,0.01459854,0.81876957,0.51741397,35663,0.19738074,0.052853134,2116,4,79,Very Walkable,6,2,4,NA
1.32112E+13,Chicago,W,WARWICK,CHICAGO,CHICAGO,Non-condo,22209,295000,2477.1299,1,0.70008683,0.019097222,0.42751735,0.2361111,58293,0.08698532,0.12363396,912,2,74,Very Walkable,4,4,4,NA
1.32431E+13,Chicago,N,WHIPPLE,CHICAGO,CHICAGO,Non-condo,24321,275000,2169.8301,1,0.59731877,0.02631579,0.54344589,0.31206554,62545,0.13331732,0.19216911,895,2,85,Very Walkable,6,6,6,NA
1.32123E+13,Chicago,W,PATTERSON,CHICAGO,CHICAGO,Non-condo,22228,145000,3567.0701,1,0.68598485,0.028977273,0.5382576,0.23541667,57953,0.15066303,0.10871814,1020,3,78,Very Walkable,4,1,3,NA
1.32211E+13,Chicago,W,BERENICE,CHICAGO,CHICAGO,Non-condo,21593,237000,3495.53,0,0.6274699,0.020240964,0.54409641,0.28530121,67037,0.088172041,0.20516129,1194,3,87,Very Walkable,4,3,4,NA
1.41913E+13,Chicago,N,DAMEN,CHICAGO,CHICAGO,Non-condo,63105,750000,11563.75,0,0.88409758,0.01535549,0.087505259,0.063735798,92589,0.011498891,0.51704663,2487,6,87,Very Walkable,6,10,8,NA
1.90442E+13,Chicago,S,LEAMINGTON,CHICAGO,CHICAGO,Non-condo,20622,280000,209.60001,1,0.07553748,0.87158626,0.12434631,0.041255083,47917,0.18504572,0.037654653,1008,2,45,Car-Dependent,2,1,2,NA
1.6241E+13,Chicago,S,TROY,CHICAGO,CHICAGO,Non-condo,18012,230400,1801.77,0,0.058668077,0.91279072,0.030126849,0.019556025,28750,0.33995888,0.059401415,3486,6,69,Somewhat Walkable,2,1,2,NA
1.60232E+13,Chicago,N,PULASKI,CHICAGO,CHGO,Non-condo,10491,212000,1714.21,0,0.10319934,0.71993434,0.27317473,0.15406071,22576,0.43301019,0.04258845,2156,4,70,Very Walkable,2,1,2,NA
1.73332E+13,Chicago,S,LOWE,CHICAGO,CHICAGO,Non-condo,42417,450000,6089.2402,0,0.67720586,0.015931373,0.28406861,0.25612745,63529,0.14202972,0.17048602,3501,9,59,Somewhat Walkable,5,7,6,NA
1.6042E+13,Chicago,N,LAVERGNE,CHICAGO,CHICAGO,Non-condo,14002,158000,2064.8799,1,0.044212218,0.82958198,0.15795819,0.10691319,39500,0.23613445,0.063445382,1144,3,79,Very Walkable,1,2,2,NA
1.92641E+13,Chicago,S,HOMAN,CHICAGO,CHICAGO,Non-condo,14564,160000,2387.1899,0,0.15961482,0.60986286,0.32944265,0.20338489,56131,0.1634253,0.058495402,936,2,49,Car-Dependent,3,5,4,NA
1.13211E+13,Chicago,N,ASHLAND,CHICAGO,CHICAGO,Non-condo,16416,229000,2152.97,1,0.56732821,0.25291127,0.1891094,0.14072494,50236,0.18858823,0.34401146,1174,3,93,Walker's Paradise,4,1,3,NA
1.2112E+13,Chicago,W,CATHERINE,CHICAGO,CHICAGO,Non-condo,42910,442000,4039.22,0,0.87956393,0.004499049,0.10382419,0.087385364,77679,0.011015912,0.20073439,1584,3,64,Somewhat Walkable,8,8,8,NA
2.02811E+13,Chicago,S,NORMAL,CHICAGO,CHICAGO,Non-condo,9179,160000,1499.86,0,0.001362398,0.98603541,0.005108992,0.003065395,22424,0.37935892,0.034166962,2222,5,73,Very Walkable,1,1,1,NA
1.32041E+13,Chicago,W,CORNELIA,CHICAGO,CHICAGO,Non-condo,30267,170000,4253.1602,1,0.74922758,0.010298661,0.39109164,0.20005149,55724,0.059721302,0.13828799,1366,3,72,Very Walkable,6,4,5,NA
1.43243E+13,Chicago,N,BISSELL,CHICAGO,ALGONQUIN,Non-condo,9582,760000,1559.23,0,0.91762811,0.022806548,0.033270728,0.042125035,123851,0.11151303,0.65435946,1734,3,96,Walker's Paradise,6,9,8,NA
1.4313E+13,Chicago,W,ARMITAGE,CHICAGO,CHICAGO,Non-condo,42001,525000,6793.8301,0,0.84832639,0.024581591,0.14539748,0.095711298,114038,0.053445116,0.67539954,3349,6,95,Walker's Paradise,9,4,7,NA
2.50841E+13,Chicago,S,GREEN,CHICAGO,CHICAGO,Non-condo,10258,162500,1870.05,0,0.009961261,0.97260654,0.014665191,0.007470946,55511,0.072178669,0.13844106,860,2,60,Somewhat Walkable,4,5,5,NA
1.3113E+13,Chicago,N,HAMLIN,CHICAGO,CHICAGO,Non-condo,35579,320000,3154.6699,1,0.45753741,0.055235904,0.39079401,0.40667433,51056,0.26793927,0.18882245,1146,3,75,Very Walkable,4,7,6,NA
1.30731E+13,Chicago,N,NORDICA,CHICAGO,CHICAGO,Non-condo,26352,345000,3951.6899,0,0.85350186,0.003937008,0.13613759,0.1116867,66429,0.11356667,0.23157449,1081,3,58,Somewhat Walkable,7,8,8,NA
2.51613E+13,Chicago,W,107TH,CHICAGO,CHICAGO,Non-condo,14823,179900,2130.3301,0,0.007753655,0.97851127,0.009525919,0.003987594,46333,0.22489528,0.15229298,1240,3,63,Somewhat Walkable,4,6,5,NA
1.92642E+13,Chicago,S,SPAULDING,CHICAGO,OAK LAWN,Non-condo,13882,156600,1325.5,1,0.15961482,0.60986286,0.32944265,0.20338489,56131,0.1634253,0.058495402,1004,3,46,Car-Dependent,3,5,4,NA
2.03232E+13,Chicago,S,LAFLIN,CHICAGO,CHICAGO,Non-condo,15321,165000,666.08002,1,0.003880071,0.97848326,0.011992945,0.001763668,26424,0.43301213,0.059372086,1500,3,78,Very Walkable,2,6,4,NA
1.32212E+13,Chicago,W,WARWICK,CHICAGO,CHICAGO,Non-condo,23220,310000,3781.49,0,0.6274699,0.020240964,0.54409641,0.28530121,67037,0.088172041,0.20516129,882,2,80,Very Walkable,7,3,5,NA
1.91721E+13,Chicago,S,PARKSIDE,CHICAGO,CHICAGO,Non-condo,18609,203000,2054.8899,1,0.82448679,0.003883854,0.36212316,0.1522101,77222,0.049362771,0.14306229,1040,2,57,Somewhat Walkable,8,3,6,NA
2.52021E+13,Chicago,W,112TH,CHICAGO,CHICAGO,Non-condo,8659,210000,1417.23,0,0.006791633,0.97392011,0.014669927,0.007606629,43450,0.27367297,0.13496932,1039,3,55,Somewhat Walkable,3,4,4,NA
1.22322E+13,Chicago,N,PACIFIC,CHICAGO,CHICAGO,Non-condo,18830,156000,774.56,0,0.88192773,0.008433735,0.19236948,0.084939755,77802,0.05342168,0.18366291,620,2,41,Car-Dependent,9,8,9,NA
1.92621E+13,Chicago,W,73RD,CHICAGO,CHICAGO,Non-condo,12391,146900,1979.61,0,0.30464691,0.4539896,0.47095689,0.21721186,45067,0.17708501,0.082275428,944,2,47,Car-Dependent,4,5,5,NA
2.00432E+13,Chicago,W,45TH,CHICAGO,CHICAGO,Non-condo,23663,220000,3507.1799,1,0.86001438,0.017946877,0.16295764,0.10122038,76801,0.071937323,0.11396012,1672,4,63,Somewhat Walkable,3,1,2,NA
1.73331E+13,Chicago,S,LOWE,CHICAGO,CHICAGO,Non-condo,32819,350000,2590.6101,0,0.67720586,0.015931373,0.28406861,0.25612745,63529,0.14202972,0.17048602,2688,6,69,Somewhat Walkable,5,7,6,NA
2.03223E+13,Chicago,S,SANGAMON,CHICAGO,CHICAGO,Non-condo,25575,316000,3668.73,0,0.003184713,0.98463845,0.010303484,0.002810041,37173,0.10945473,0.093446724,4245,6,66,Somewhat Walkable,2,6,4,NA
1.3282E+13,Chicago,W,BARRY,CHICAGO,CHICAGO,Non-condo,23248,352000,2414.1101,1,0.52400476,0.02682385,0.78540921,0.40440801,42829,0.26517382,0.08973819,1200,3,85,Very Walkable,3,1,2,NA
1.3314E+13,Chicago,N,NATOMA,CHICAGO,CHICAGO,Non-condo,23185,165000,3715.6499,1,0.50875562,0.31321305,0.2491377,0.1394269,67646,0.1067412,0.24262993,1552,3,48,Car-Dependent,2,1,2,NA
2.01741E+13,Chicago,S,CARPENTER,CHICAGO,CHICAGO,Non-condo,10095,246000,1164.62,1,0.007686932,0.9881202,0.011879805,0.001397624,14676,0.53705692,0.033655569,2210,5,74,Very Walkable,1,1,1,NA
1.91523E+13,Chicago,S,KEELER,CHICAGO,CHICAGO,Non-condo,15658,230000,2049.3999,1,0.60587591,0.012189405,0.72683233,0.34567901,42431,0.22021046,0.086969979,891,2,74,Very Walkable,5,5,5,NA
2.6061E+13,Chicago,S,SAGINAW,CHICAGO,CHICAGO,Non-condo,15755,165000,2264.71,0,0.089602701,0.76584953,0.20540997,0.13186814,23594,0.37224761,0.075612798,1280,3,64,Somewhat Walkable,3,3,3,NA
2.61721E+13,Chicago,S,AVENUE C,CHICAGO,CHICAGO,Non-condo,22948,85000,3161.51,0,0.5366748,0.021515893,0.80904645,0.400978,45000,0.19737494,0.096582465,3819,6,66,Somewhat Walkable,9,3,6,NA
1.91332E+13,Chicago,S,ALBANY,CHICAGO,CHICAGO,Non-condo,13170,140000,2150.3201,0,0.32603583,0.23231409,0.73385203,0.40455943,38859,0.20698924,0.053225808,1224,4,82,Very Walkable,2,1,2,NA
2.02142E+13,Chicago,S,WENTWORTH,CHICAGO,CHICAGO,Non-condo,NA,25000,759.01001,0,0.009128252,0.97854859,0.011866728,0.001369238,19667,0.38676038,0.059850372,4050,4,75,Very Walkable,2,1,2,NA
1.41911E+13,Chicago,N,SEELEY,CHICAGO,CHICAGO,Non-condo,58334,1573500,10609.48,0,0.88409758,0.01535549,0.087505259,0.063735798,92589,0.011498891,0.51704663,2937,8,91,Walker's Paradise,8,5,7,NA
1.93441E+13,Chicago,S,KEDVALE,CHICAGO,CHICAGO,Non-condo,17243,170900,3190.0801,0,0.62361348,0.14833616,0.46644107,0.19834556,62269,0.15108451,0.14846672,1300,3,76,Very Walkable,6,4,5,NA
2.00721E+13,Chicago,S,PAULINA,CHICAGO,CHICAGO,Non-condo,12644,242000,2064.4199,0,0.39088863,0.1403262,0.82761532,0.43166479,29419,0.28338614,0.029575977,2800,8,86,Very Walkable,6,6,6,NA
2.42332E+13,Southwest Suburban Cook County,S,RIDGEWAY,CHICAGO,ALSIP,Non-condo,9513,72000,1418.92,1,0.68567574,0.18660368,0.1911591,0.099713176,43041,0.11336374,0.097651631,705,3,53,Somewhat Walkable,6,5,6,NA
1.31521E+13,Chicago,N,KEDVALE,CHICAGO,CHICAGO,Non-condo,28781,320000,4554.3101,0,0.60342485,0.027996738,0.51073658,0.30497417,50651,0.18257874,0.14074804,2046,4,89,Very Walkable,5,2,4,NA
1.91321E+13,Chicago,S,ARTESIAN,CHICAGO,CHICAGO,Non-condo,15163,157000,2422.51,0,0.39541814,0.21586888,0.76308435,0.35257962,38516,0.17372724,0.026570048,1913,4,69,Somewhat Walkable,5,1,3,NA
1.91233E+13,Chicago,S,SACRAMENTO,CHICAGO,CHICAGO,Non-condo,12966,238000,2118.6499,0,0.47253987,0.007623888,0.93674994,0.49315262,32886,0.33133903,0.034472935,1069,2,77,Very Walkable,5,1,3,NA
1.60541E+13,Chicago,W,AUGUSTA,CHICAGO,CHICAGO,Non-condo,15976,215000,2293.49,0,0.023166023,0.93497258,0.051209103,0.022962812,30039,0.30118617,0.045384217,1219,3,78,Very Walkable,6,3,5,NA
2.51321E+13,Chicago,S,HOXIE,CHICAGO,CHICAGO,Non-condo,13836,187500,1988.48,0,0.21187751,0.54809773,0.41169193,0.20569131,26235,0.41743886,0.022785963,4140,8,23,Car-Dependent,2,3,3,NA
1.31913E+13,Chicago,N,NOTTINGHAM,CHICAGO,CHICAGO,Non-condo,23879,180000,3525.7,0,0.81887305,0.010333398,0.26184443,0.14700721,57950,0.17818289,0.15995295,1593,3,67,Somewhat Walkable,8,8,8,NA
2.50111E+13,Chicago,S,CONSTANCE,CHICAGO,REDLANDS,Non-condo,8512,49500,1387.9301,0,0.005410723,0.97245449,0.009345794,0.010329562,59330,0.12212212,0.24374375,550,2,80,Very Walkable,2,3,3,NA
1.2243E+13,Chicago,W,ADDISON,CHICAGO,CHICAGO,Non-condo,34188,365000,5414.8999,0,0.87550336,0.004362416,0.17583893,0.092953019,55691,0.14202145,0.1559961,2132,3,62,Somewhat Walkable,7,8,8,NA
2.0024E+13,Chicago,S,OAKENWALD,CHICAGO,CHICAGO,Non-condo,35510,285000,5537.2202,0,0.040220819,0.91324919,0.022870662,0.021293376,39688,0.10108025,0.24074075,2486,3,65,Somewhat Walkable,6,6,6,NA
1.7071E+13,Chicago,W,SUPERIOR,CHICAGO,CHICAGO,Non-condo,80224,920000,14700.74,0,0.72096187,0.034029037,0.3516334,0.21279491,66755,0.16575553,0.3699978,2300,3,95,Walker's Paradise,8,4,6,NA
2.02722E+13,Chicago,S,CHAMPLAIN,CHICAGO,CHICAGO,Non-condo,8735,110000,1382.1899,0,0.002654867,0.97544247,0.007964602,0.001327434,33490,0.31713325,0.11534154,1144,4,79,Very Walkable,2,1,2,NA
2.13122E+13,Chicago,S,COMMERCIAL,CHICAGO,CHICAGO,Non-condo,13494,179900,1240.35,0,0.1051395,0.75183553,0.19765051,0.11042584,31178,0.28095028,0.080566622,1248,3,64,Somewhat Walkable,2,3,3,NA
2.03211E+13,Chicago,S,ELIZABETH,CHICAGO,CHICAGO,Non-condo,10075,135000,1127.26,1,0.003070053,0.9885571,0.006698297,0.001116383,27679,0.21580499,0.066449307,2076,3,79,Very Walkable,2,6,4,NA
2.01012E+13,Chicago,E,50TH,CHICAGO,CHICAGO,Non-condo,26783,315000,3844.8999,0,0.027777778,0.93518519,0.031144781,0.013468013,23726,0.28583404,0.22045264,1920,4,79,Very Walkable,1,7,4,NA
1.93412E+13,Chicago,S,KILPATRICK,CHICAGO,CHICAGO,Non-condo,18258,186000,1433.8,0,0.61609638,0.080656424,0.63250697,0.26361731,51141,0.14336011,0.06626343,998,3,69,Somewhat Walkable,5,4,5,NA
2.01941E+13,Chicago,S,WOOD,CHICAGO,CHICAGO,Non-condo,9440,153000,1526.98,0,0.006324405,0.97284228,0.014508928,0.0078125,29265,0.51776445,0.04271457,1800,5,70,Very Walkable,2,2,2,NA
2.50112E+13,Chicago,S,CREGIER,CHICAGO,CHICAGO,Non-condo,17361,240000,2229.6799,1,0.009870661,0.96919674,0.015486726,0.006977536,56698,0.11503856,0.22124036,1459,4,73,Very Walkable,3,3,3,NA
1.32543E+13,Chicago,N,ARTESIAN,CHICAGO,CHICAGO,Non-condo,32632,312000,3001.2,1,0.67431355,0.05109489,0.40111226,0.22349671,81302,0.10137761,0.44224656,1987,4,91,Walker's Paradise,6,8,7,NA
1.31323E+13,Chicago,N,ARTESIAN,CHICAGO,CHICAGO,Non-condo,50881,585000,6335.6401,0,0.8064729,0.050858654,0.12945838,0.11162484,76979,0.03686348,0.5392065,2760,6,95,Walker's Paradise,5,5,5,NA
2.51821E+13,Chicago,S,WOOD,CHICAGO,CHICAGO,Non-condo,14925,355000,1879.97,1,0.33693236,0.62178469,0.035566848,0.013020006,63750,0.061247759,0.34631047,1518,4,57,Somewhat Walkable,4,4,4,NA
1.60223E+13,Chicago,W,POTOMAC,CHICAGO,CHICAGO,Non-condo,20859,383000,3374.0601,0,0.38433042,0.22374514,0.67419893,0.3259863,34512,0.37064323,0.15301785,2220,6,79,Very Walkable,3,8,6,NA
1.62623E+13,Chicago,S,CHRISTIANA,CHICAGO,CHICAGO,Non-condo,24869,251000,2058.78,1,0.38091105,0.025379609,0.95791757,0.55249459,30409,0.36456877,0.014685315,1998,4,87,Very Walkable,3,1,2,NA
1.31742E+13,Chicago,N,MONITOR,CHICAGO,CHICAGO,Non-condo,33021,310000,4740.4102,0,0.76891404,0.010293361,0.31497684,0.17936181,58125,0.11185331,0.11447282,1069,2,68,Somewhat Walkable,7,6,7,NA
2.01422E+13,Chicago,S,KENWOOD,CHICAGO,CHICAGO,Non-condo,82027,1325000,12690.38,1,0.69634145,0.071341462,0.035975609,0.18109757,69750,0.17304793,0.58365995,3878,6,81,Very Walkable,5,6,6,NA
2.41342E+13,Chicago,S,CALIFORNIA,CHICAGO,CHICAGO,Non-condo,18974,144150,3458.99,0,0.89249009,0.083399206,0.039525691,0.013043478,81607,0.008698941,0.30937973,1022,2,49,Car-Dependent,4,4,4,NA
2.13131E+13,Chicago,S,MARQUETTE,CHICAGO,CHICAGO,Non-condo,22971,305000,2331.03,0,0.034183539,0.91085982,0.07020773,0.038916644,20376,0.42332897,0.067627788,2874,6,60,Somewhat Walkable,2,3,3,NA
1.3081E+13,Chicago,N,MULLIGAN,CHICAGO,CHICAGO,Non-condo,27469,190000,4287.0601,0,0.80875802,0.00871924,0.1749661,0.15268359,67361,0.076352708,0.23847695,884,2,52,Somewhat Walkable,7,8,8,NA
1.33222E+13,Chicago,W,GRAND,CHICAGO,CHICAGO,Non-condo,40988,399000,5888.5498,0,0.37326181,0.062971793,0.86571318,0.52522844,37277,0.29263157,0.022947369,3280,7,74,Very Walkable,3,6,5,NA
1.9074E+13,Chicago,S,NATOMA,CHICAGO,CHICAGO,Non-condo,19738,249000,3159.0601,1,0.88042408,0.003730611,0.27233458,0.096014135,74098,0.039498005,0.14301002,1157,3,44,Car-Dependent,5,3,4,NA
2.03321E+13,Chicago,S,HARVARD,CHICAGO,CHICAGO,Non-condo,9525,89900,1264.7,1,0.009382566,0.96700966,0.012106538,0.006961259,30065,0.4081457,0.14972036,1176,3,77,Very Walkable,1,6,4,NA
2.50641E+13,Chicago,W,91ST,CHICAGO,CHICAGO,Non-condo,12738,123000,1811.3,0,0.004288164,0.98885077,0.002572899,0.001715266,46667,0.24670354,0.054444917,1262,3,79,Very Walkable,7,5,6,NA
1.60442E+13,Chicago,N,LEAMINGTON,CHICAGO,CHICAGO,Non-condo,10736,158000,1209.3101,0,0.019060902,0.9386332,0.049976755,0.026034402,26464,0.37024033,0.051794142,1276,4,81,Very Walkable,2,2,2,NA
1.40811E+13,Chicago,N,LAKEWOOD,CHICAGO,CHICAGO,Non-condo,97703,1350000,17422.949,1,0.77045768,0.044845123,0.11049468,0.14932963,72243,0.14259805,0.53389251,4257,4,92,Walker's Paradise,5,7,6,NA
1.92122E+13,Chicago,S,LAVERGNE,CHICAGO,CHICAGO,Non-condo,16359,140000,2535.3601,1,0.74556398,0.013624841,0.55766791,0.19898605,59162,0.059093062,0.11407805,939,2,48,Car-Dependent,6,5,6,NA
1.4173E+13,Chicago,W,HUTCHINSON,CHICAGO,CHICAGO,Non-condo,67497,1200000,11797.77,1,0.8703776,0.029972753,0.12144803,0.069676921,96094,0.078286268,0.54800391,3024,4,72,Very Walkable,4,5,5,NA
2.03631E+13,Chicago,E,85TH,CHICAGO,CHICAGO,Non-condo,11730,208000,1019.87,0,0.006915629,0.96680498,0.01549101,0.006639004,37056,0.20378497,0.15002742,1310,5,79,Very Walkable,2,3,3,NA
2.5043E+13,Chicago,S,EMERALD,CHICAGO,CHICAGO,Non-condo,8951,149900,977.66998,1,0.003712871,0.97772276,0.008663367,0.000825083,34931,0.18112603,0.15708275,912,2,53,Somewhat Walkable,5,6,6,NA
1.30743E+13,Chicago,N,OAK PARK,CHICAGO,CHICAGO,Non-condo,26528,295000,4863.98,0,0.85350186,0.003937008,0.13613759,0.1116867,66429,0.11356667,0.23157449,1296,3,36,Car-Dependent,7,8,8,NA
1.93622E+13,Chicago,S,WASHTENAW,CHICAGO,CHICAGO,Non-condo,13289,132500,2120.8,0,0.056000002,0.90568423,0.042105265,0.017824562,81848,0.076913148,0.17279649,1272,3,44,Car-Dependent,3,5,4,NA
2.01431E+13,Chicago,E,62ND,CHICAGO,CHICAGO,Non-condo,8882,107000,718.34003,0,0.3476688,0.4738746,0.067926042,0.13946946,40455,0.12713602,0.14627478,1434,4,65,Somewhat Walkable,5,6,6,NA
1.92413E+13,Chicago,S,RICHMOND,CHICAGO,CHICAGO,Non-condo,18651,205000,3045.1899,0,0.1428815,0.61670929,0.3265132,0.21636829,32289,0.39117673,0.030193742,2544,6,64,Somewhat Walkable,3,6,5,NA
1.62741E+13,Chicago,S,KEELER,CHICAGO,CHICAGO,Non-condo,16372,225000,2648.21,0,0.49523988,0.007466866,0.97741276,0.46275902,34219,0.34607568,0.024194328,2529,4,87,Very Walkable,5,5,5,NA
1.31121E+13,Chicago,N,CHRISTIANA,CHICAGO,CHICAGO,Non-condo,38970,327000,4434.3799,1,0.55820942,0.050458714,0.23046504,0.33391333,56791,0.18165813,0.24583867,1514,3,84,Very Walkable,5,7,6,NA
2.50822E+13,Chicago,S,GREEN,CHICAGO,CHICAGO,Non-condo,12110,135000,745.38,0,0.010813887,0.97011954,0.012521343,0.00426864,50294,0.15639944,0.15161744,1157,3,71,Very Walkable,2,5,4,NA
1.32642E+13,Chicago,N,BERNARD,CHICAGO,CHICAGO,Non-condo,28392,675000,4340.23,1,0.64830172,0.079383887,0.46662718,0.22176145,41957,0.22515868,0.37290606,2224,4,90,Very Walkable,3,1,2,NA
2.13132E+13,Chicago,S,BURNHAM,CHICAGO,CHICAGO,Non-condo,11931,135000,1712.76,0,0.13425381,0.67626321,0.28378379,0.16128084,35052,0.28930247,0.058405206,945,3,74,Very Walkable,2,3,3,NA
1.92621E+13,Chicago,S,CHRISTIANA,CHICAGO,CHICAGO,Non-condo,12559,142080,2050.54,0,0.30464691,0.4539896,0.47095689,0.21721186,45067,0.17708501,0.082275428,849,2,55,Somewhat Walkable,4,5,5,NA
1.32632E+13,Chicago,N,HAMLIN,CHICAGO,CHICAGO,Non-condo,25493,290000,4034.01,0,0.50945592,0.038987488,0.78585976,0.39482108,43507,0.34165862,0.1081827,2184,4,87,Very Walkable,3,1,2,NA
2.0162E+13,Chicago,S,SHIELDS,CHICAGO,CHICAGO,Non-condo,18583,235000,2639.23,0,0.009264161,0.97723663,0.012440445,0.003970355,18829,0.42044136,0.029616725,2156,4,62,Somewhat Walkable,4,1,3,NA
1.73331E+13,Chicago,S,PARNELL,CHICAGO,CHICAGO,Non-condo,30918,485000,4687.0801,0,0.53246754,0.012244898,0.2174397,0.42857143,60863,0.12278107,0.24408284,3687,6,63,Somewhat Walkable,5,7,6,NA
1.73222E+13,Chicago,S,LITUANICA,CHICAGO,CHICAGO,Non-condo,18734,123000,2594.22,0,0.56403142,0.02704577,0.41100323,0.36384651,40000,0.36528066,0.16444907,1000,2,90,Walker's Paradise,5,7,6,NA
1.42131E+13,Chicago,W,ALDINE,CHICAGO,CHICAGO,Non-condo,49803,592000,7144.2002,0,0.81881738,0.054180019,0.080396153,0.10224294,53833,0.13516514,0.57923955,1809,3,93,Walker's Paradise,7,5,6,NA
2.60841E+13,Chicago,S,AVENUE F,CHICAGO,CHICAGO,Non-condo,11165,130000,1809.45,0,0.5366748,0.021515893,0.80904645,0.400978,45000,0.19737494,0.096582465,874,2,71,Very Walkable,8,3,6,NA
1.41921E+13,Chicago,W,BYRON,CHICAGO,CHICAGO,Non-condo,49736,378000,9045.7002,0,0.89328825,0.01641719,0.098020278,0.060840175,82616,0.12934408,0.51783657,1712,4,92,Walker's Paradise,8,5,7,NA
1.32512E+13,Chicago,N,WHIPPLE,CHICAGO,CHICAGO,Non-condo,23022,375950,3761.8101,0,0.61452776,0.037131585,0.64330471,0.29867718,46500,0.16222952,0.22431177,1440,3,86,Very Walkable,4,4,4,NA
1.60921E+13,Chicago,W,ERIE,CHICAGO,CICERO,Non-condo,11501,60000,1871.46,0,0.014524527,0.95944095,0.036996439,0.015620718,28826,0.32624945,0.02608823,840,3,79,Very Walkable,2,2,2,NA
1.22322E+13,Chicago,N,PITTSBURGH,CHICAGO,CHICAGO,Non-condo,22852,280000,2627.95,1,0.88192773,0.008433735,0.19236948,0.084939755,77802,0.05342168,0.18366291,1172,3,49,Car-Dependent,9,8,9,NA
2.51641E+13,Chicago,W,109TH,CHICAGO,CHICAGO,Non-condo,6912,56000,1120.16,0,0.003621117,0.97846389,0.00971984,0.002477606,25443,0.37007257,0.034908805,800,2,61,Somewhat Walkable,1,6,4,NA
1.3303E+13,Chicago,N,MONT CLARE,CHICAGO,CHICAGO,Non-condo,19430,185000,1681.8199,1,0.57056397,0.07909216,0.62971115,0.30591473,40810,0.11178528,0.098508105,1020,3,81,Very Walkable,5,1,3,NA
2.50132E+13,Chicago,S,CORNELL,CHICAGO,CHICAGO,Non-condo,7422,80000,1214.8,0,0.009870661,0.96919674,0.015486726,0.006977536,56698,0.11503856,0.22124036,865,2,60,Somewhat Walkable,8,3,6,NA
1.9341E+13,Chicago,S,KENNETH,CHICAGO,CHICAGO,Non-condo,18420,255000,3006.05,0,0.61609638,0.080656424,0.63250697,0.26361731,51141,0.14336011,0.06626343,2049,4,50,Car-Dependent,6,4,5,NA
1.31042E+13,Chicago,N,KOSTNER,CHICAGO,CHICAGO,Non-condo,37915,300000,5912.2402,0,0.59030128,0.017487142,0.32564291,0.3357825,43628,0.15021962,0.19502196,2592,6,86,Very Walkable,6,2,4,NA
1.4204E+13,Chicago,W,EDDY,CHICAGO,CHICAGO,Non-condo,44810,440000,5786.8101,1,0.8882091,0.022246942,0.075083427,0.063403785,109219,0.18629174,0.5438112,1858,3,91,Walker's Paradise,10,5,8,NA
1.43132E+13,Chicago,N,HOYNE,CHICAGO,CHICAGO,Non-condo,85500,1010000,11301.71,1,0.84832639,0.024581591,0.14539748,0.095711298,114038,0.053445116,0.67539954,2002,4,96,Walker's Paradise,9,4,7,NA
1.90911E+13,Southwest Suburban Cook County,S,LOCKWOOD,CHICAGO,CHICAGO,Non-condo,11397,174000,2141.74,0,0.75041366,0.009100937,0.42608935,0.21318257,68750,0.043362595,0.10960362,912,2,48,Car-Dependent,6,3,5,NA
2.01911E+13,Chicago,S,OAKLEY,CHICAGO,CHICAGO,Non-condo,8484,82500,1385.2,0,0.017328825,0.95097208,0.032544378,0.01775148,25742,0.44320711,0.019153675,1083,3,66,Somewhat Walkable,1,2,2,NA
1.90142E+13,Chicago,W,46TH,CHICAGO,CHICAGO,Non-condo,14652,112000,2103.6201,1,0.44298884,0.006307618,0.93304223,0.51043183,27656,0.21571648,0.035439137,640,2,73,Very Walkable,2,8,5,NA
